Economy,CCODE,DBYEAR,CAL_YEAR,Indicator,IndicatorDescription,value
Lesotho,LSO,DB2008,2007,RI,Resolving Insolvency,28.73
Lesotho,LSO,DB2008,2007,RP,Registering Property,51.88
Lesotho,LSO,DB2008,2007,SB,Starting a Business,65.91
Lesotho,LSO,DB2008,2007,TAB,Trading Across Borders,46.12
Lesotho,LSO,DB2009,2008,DTF,DTF,48.39
Lesotho,LSO,DB2009,2008,DWC,Dealing with Construction Permits,39.04
Lesotho,LSO,DB2009,2008,EC,Enforcing Contracts,46.84
Lesotho,LSO,DB2009,2008,GC,Getting Credit,37.5
Lesotho,LSO,DB2009,2008,GE,Getting Electricity,..
Lesotho,LSO,DB2009,2008,PMI,Protecting Minority Investors,36.67
Lesotho,LSO,DB2009,2008,PT,Paying Taxes,76.39
Lesotho,LSO,DB2009,2008,RI,Resolving Insolvency,27.94
Lesotho,LSO,DB2009,2008,RP,Registering Property,51.84
Lesotho,LSO,DB2009,2008,SB,Starting a Business,75.86
Lesotho,LSO,DB2009,2008,TAB,Trading Across Borders,43.4
Lesotho,LSO,DB2010,2009,DTF,DTF,50.44
Lesotho,LSO,DB2010,2009,DWC,Dealing with Construction Permits,43.97
Lesotho,LSO,DB2010,2009,EC,Enforcing Contracts,46.84
Lesotho,LSO,DB2010,2009,GC,Getting Credit,37.5
Lesotho,LSO,DB2010,2009,GE,Getting Electricity,60.21
Lesotho,LSO,DB2010,2009,PMI,Protecting Minority Investors,36.67
Lesotho,LSO,DB2010,2009,PT,Paying Taxes,76.39
Lesotho,LSO,DB2010,2009,RI,Resolving Insolvency,27.94
Lesotho,LSO,DB2010,2009,RP,Registering Property,52.34
Lesotho,LSO,DB2010,2009,SB,Starting a Business,77.38
Lesotho,LSO,DB2010,2009,TAB,Trading Across Borders,45.16
Lesotho,LSO,DB2011,2010,DTF,DTF,51.51
Lesotho,LSO,DB2011,2010,DWC,Dealing with Construction Permits,43.97
Lesotho,LSO,DB2011,2010,EC,Enforcing Contracts,46.84
Lesotho,LSO,DB2011,2010,GC,Getting Credit,37.5
Lesotho,LSO,DB2011,2010,GE,Getting Electricity,60.24
Lesotho,LSO,DB2011,2010,PMI,Protecting Minority Investors,36.67
Lesotho,LSO,DB2011,2010,PT,Paying Taxes,76.37
Lesotho,LSO,DB2011,2010,RI,Resolving Insolvency,29.9
Lesotho,LSO,DB2011,2010,RP,Registering Property,52.32
Lesotho,LSO,DB2011,2010,SB,Starting a Business,77.5
Lesotho,LSO,DB2011,2010,TAB,Trading Across Borders,53.78
Lesotho,LSO,DB2012,2011,DTF,DTF,51.74
Lesotho,LSO,DB2012,2011,DWC,Dealing with Construction Permits,43.97
Lesotho,LSO,DB2012,2011,EC,Enforcing Contracts,46.84
Lesotho,LSO,DB2012,2011,GC,Getting Credit,37.5
Lesotho,LSO,DB2012,2011,GE,Getting Electricity,61.1
Lesotho,LSO,DB2012,2011,PMI,Protecting Minority Investors,36.67
Lesotho,LSO,DB2012,2011,PT,Paying Taxes,76.39
Lesotho,LSO,DB2012,2011,RI,Resolving Insolvency,30.76
Lesotho,LSO,DB2012,2011,RP,Registering Property,52.49
Lesotho,LSO,DB2012,2011,SB,Starting a Business,77.69
Lesotho,LSO,DB2012,2011,TAB,Trading Across Borders,53.95
Lesotho,LSO,DB2013,2012,DTF,DTF,54.42
Lesotho,LSO,DB2013,2012,DWC,Dealing with Construction Permits,45.8
Lesotho,LSO,DB2013,2012,EC,Enforcing Contracts,53.94
Lesotho,LSO,DB2013,2012,GC,Getting Credit,37.5
Lesotho,LSO,DB2013,2012,GE,Getting Electricity,64.02
Lesotho,LSO,DB2013,2012,PMI,Protecting Minority Investors,50
Lesotho,LSO,DB2013,2012,PT,Paying Taxes,69.72
Lesotho,LSO,DB2013,2012,RI,Resolving Insolvency,30.89
Lesotho,LSO,DB2013,2012,RP,Registering Property,52.64
Lesotho,LSO,DB2013,2012,SB,Starting a Business,82.39
Lesotho,LSO,DB2013,2012,TAB,Trading Across Borders,57.26
Lesotho,LSO,DB2014,2013,DTF,DTF,56.55
Lesotho,LSO,DB2014,2013,DWC,Dealing with Construction Permits,49.7
Lesotho,LSO,DB2014,2013,EC,Enforcing Contracts,53.94
Lesotho,LSO,DB2014,2013,GC,Getting Credit,37.5
Lesotho,LSO,DB2014,2013,GE,Getting Electricity,66.78
Lesotho,LSO,DB2014,2013,PMI,Protecting Minority Investors,50
Lesotho,LSO,DB2014,2013,PT,Paying Taxes,69.72
Lesotho,LSO,DB2014,2013,RI,Resolving Insolvency,31.12
Lesotho,LSO,DB2014,2013,RP,Registering Property,65.72
Lesotho,LSO,DB2014,2013,SB,Starting a Business,82.59
Lesotho,LSO,DB2014,2013,TAB,Trading Across Borders,58.45
Lesotho,LSO,DB2015,2014,DTF,DTF,57.67
Lesotho,LSO,DB2015,2014,DWC,Dealing with Construction Permits,50.01
Lesotho,LSO,DB2015,2014,EC,Enforcing Contracts,59.04
Lesotho,LSO,DB2015,2014,GC,Getting Credit,25
Lesotho,LSO,DB2015,2014,GE,Getting Electricity,51.15
Lesotho,LSO,DB2015,2014,PMI,Protecting Minority Investors,51.67
Lesotho,LSO,DB2015,2014,PT,Paying Taxes,69.72
Lesotho,LSO,DB2015,2014,RI,Resolving Insolvency,37.51
Lesotho,LSO,DB2015,2014,RP,Registering Property,58.1
Lesotho,LSO,DB2015,2014,SB,Starting a Business,82.84
Lesotho,LSO,DB2015,2014,TAB,Trading Across Borders,91.69
Lesotho,LSO,DB2016,2015,DTF,DTF,57.69
Lesotho,LSO,DB2016,2015,DWC,Dealing with Construction Permits,50.23
Lesotho,LSO,DB2016,2015,EC,Enforcing Contracts,59.04
Lesotho,LSO,DB2016,2015,GC,Getting Credit,25
Lesotho,LSO,DB2016,2015,GE,Getting Electricity,51.21
Lesotho,LSO,DB2016,2015,PMI,Protecting Minority Investors,51.67
Lesotho,LSO,DB2016,2015,PT,Paying Taxes,69.72
Lesotho,LSO,DB2016,2015,RI,Resolving Insolvency,37.35
Lesotho,LSO,DB2016,2015,RP,Registering Property,58.13
Lesotho,LSO,DB2016,2015,SB,Starting a Business,82.85
Lesotho,LSO,DB2016,2015,TAB,Trading Across Borders,91.69
Liberia,LBR,DB2007,2006,DTF,DTF,37.48
Liberia,LBR,DB2007,2006,DWC,Dealing with Construction Permits,33.05
Liberia,LBR,DB2007,2006,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2007,2006,GC,Getting Credit,25
Liberia,LBR,DB2007,2006,GE,Getting Electricity,..
Liberia,LBR,DB2007,2006,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2007,2006,PT,Paying Taxes,70.35
Liberia,LBR,DB2007,2006,RI,Resolving Insolvency,8.4
Liberia,LBR,DB2007,2006,RP,Registering Property,37.22
Liberia,LBR,DB2007,2006,SB,Starting a Business,44.8
Liberia,LBR,DB2007,2006,TAB,Trading Across Borders,47.47
Liberia,LBR,DB2008,2007,DTF,DTF,37.58
Liberia,LBR,DB2008,2007,DWC,Dealing with Construction Permits,33.05
Liberia,LBR,DB2008,2007,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2008,2007,GC,Getting Credit,25
Liberia,LBR,DB2008,2007,GE,Getting Electricity,..
Liberia,LBR,DB2008,2007,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2008,2007,PT,Paying Taxes,70.48
Liberia,LBR,DB2008,2007,RI,Resolving Insolvency,8.4
Liberia,LBR,DB2008,2007,RP,Registering Property,37.53
Liberia,LBR,DB2008,2007,SB,Starting a Business,44.8
Liberia,LBR,DB2008,2007,TAB,Trading Across Borders,47.93
Liberia,LBR,DB2009,2008,DTF,DTF,41.27
Liberia,LBR,DB2009,2008,DWC,Dealing with Construction Permits,39
Liberia,LBR,DB2009,2008,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2009,2008,GC,Getting Credit,25
Liberia,LBR,DB2009,2008,GE,Getting Electricity,..
Liberia,LBR,DB2009,2008,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2009,2008,PT,Paying Taxes,70.35
Liberia,LBR,DB2009,2008,RI,Resolving Insolvency,8.92
Liberia,LBR,DB2009,2008,RP,Registering Property,37.66
Liberia,LBR,DB2009,2008,SB,Starting a Business,72.21
Liberia,LBR,DB2009,2008,TAB,Trading Across Borders,47.27
Liberia,LBR,DB2010,2009,DTF,DTF,41.03
Liberia,LBR,DB2010,2009,DWC,Dealing with Construction Permits,40.54
Liberia,LBR,DB2010,2009,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2010,2009,GC,Getting Credit,25
Liberia,LBR,DB2010,2009,GE,Getting Electricity,28.18
Liberia,LBR,DB2010,2009,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2010,2009,PT,Paying Taxes,70.35
Liberia,LBR,DB2010,2009,RI,Resolving Insolvency,8.92
Liberia,LBR,DB2010,2009,RP,Registering Property,37.84
Liberia,LBR,DB2010,2009,SB,Starting a Business,78.52
Liberia,LBR,DB2010,2009,TAB,Trading Across Borders,49.89
Liberia,LBR,DB2011,2010,DTF,DTF,41.16
Liberia,LBR,DB2011,2010,DWC,Dealing with Construction Permits,39.39
Liberia,LBR,DB2011,2010,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2011,2010,GC,Getting Credit,25
Liberia,LBR,DB2011,2010,GE,Getting Electricity,27.78
Liberia,LBR,DB2011,2010,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2011,2010,PT,Paying Taxes,70.35
Liberia,LBR,DB2011,2010,RI,Resolving Insolvency,9.03
Liberia,LBR,DB2011,2010,RP,Registering Property,37.77
Liberia,LBR,DB2011,2010,SB,Starting a Business,78.18
Liberia,LBR,DB2011,2010,TAB,Trading Across Borders,53.1
Liberia,LBR,DB2012,2011,DTF,DTF,45.14
Liberia,LBR,DB2012,2011,DWC,Dealing with Construction Permits,49.59
Liberia,LBR,DB2012,2011,EC,Enforcing Contracts,34.39
Liberia,LBR,DB2012,2011,GC,Getting Credit,43.75
Liberia,LBR,DB2012,2011,GE,Getting Electricity,29.09
Liberia,LBR,DB2012,2011,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2012,2011,PT,Paying Taxes,70.33
Liberia,LBR,DB2012,2011,RI,Resolving Insolvency,9.01
Liberia,LBR,DB2012,2011,RP,Registering Property,38.03
Liberia,LBR,DB2012,2011,SB,Starting a Business,85.78
Liberia,LBR,DB2012,2011,TAB,Trading Across Borders,54.73
Liberia,LBR,DB2013,2012,DTF,DTF,47.48
Liberia,LBR,DB2013,2012,DWC,Dealing with Construction Permits,54.41
Liberia,LBR,DB2013,2012,EC,Enforcing Contracts,35.43
Liberia,LBR,DB2013,2012,GC,Getting Credit,43.75
Liberia,LBR,DB2013,2012,GE,Getting Electricity,35.76
Liberia,LBR,DB2013,2012,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2013,2012,PT,Paying Taxes,78.1
Liberia,LBR,DB2013,2012,RI,Resolving Insolvency,9.14
Liberia,LBR,DB2013,2012,RP,Registering Property,38.13
Liberia,LBR,DB2013,2012,SB,Starting a Business,87.74
Liberia,LBR,DB2013,2012,TAB,Trading Across Borders,55.69
Liberia,LBR,DB2014,2013,DTF,DTF,50.82
Liberia,LBR,DB2014,2013,DWC,Dealing with Construction Permits,60.85
Liberia,LBR,DB2014,2013,EC,Enforcing Contracts,35.43
Liberia,LBR,DB2014,2013,GC,Getting Credit,56.25
Liberia,LBR,DB2014,2013,GE,Getting Electricity,44.75
Liberia,LBR,DB2014,2013,PMI,Protecting Minority Investors,36.67
Liberia,LBR,DB2014,2013,PT,Paying Taxes,77.35
Liberia,LBR,DB2014,2013,RI,Resolving Insolvency,9.2
Liberia,LBR,DB2014,2013,RP,Registering Property,39.49
Liberia,LBR,DB2014,2013,SB,Starting a Business,92.19
Liberia,LBR,DB2014,2013,TAB,Trading Across Borders,56.06
Liberia,LBR,DB2015,2014,DTF,DTF,39.01
Liberia,LBR,DB2015,2014,DWC,Dealing with Construction Permits,49.84
Liberia,LBR,DB2015,2014,EC,Enforcing Contracts,33.92
Liberia,LBR,DB2015,2014,GC,Getting Credit,20
Liberia,LBR,DB2015,2014,GE,Getting Electricity,34.64
Liberia,LBR,DB2015,2014,PMI,Protecting Minority Investors,28.33
Liberia,LBR,DB2015,2014,PT,Paying Taxes,75.14
Liberia,LBR,DB2015,2014,RI,Resolving Insolvency,4.6
Liberia,LBR,DB2015,2014,RP,Registering Property,33.43
Liberia,LBR,DB2015,2014,SB,Starting a Business,92.41
Liberia,LBR,DB2015,2014,TAB,Trading Across Borders,17.75
Liberia,LBR,DB2016,2015,DTF,DTF,40.19
Liberia,LBR,DB2016,2015,DWC,Dealing with Construction Permits,49.64
Liberia,LBR,DB2016,2015,EC,Enforcing Contracts,33.92
Liberia,LBR,DB2016,2015,GC,Getting Credit,40
Liberia,LBR,DB2016,2015,GE,Getting Electricity,33.81
Liberia,LBR,DB2016,2015,PMI,Protecting Minority Investors,28.33
Liberia,LBR,DB2016,2015,PT,Paying Taxes,68.21
Liberia,LBR,DB2016,2015,RI,Resolving Insolvency,4.54
Liberia,LBR,DB2016,2015,RP,Registering Property,33.24
Liberia,LBR,DB2016,2015,SB,Starting a Business,92.49
Liberia,LBR,DB2016,2015,TAB,Trading Across Borders,17.75
Libya,LBY,DB2013,2012,DTF,DTF,33.84
Libya,LBY,DB2013,2012,DWC,Dealing with Construction Permits,0
Libya,LBY,DB2013,2012,EC,Enforcing Contracts,51.42
Libya,LBY,DB2013,2012,GC,Getting Credit,6.25
Libya,LBY,DB2013,2012,GE,Getting Electricity,78.09
Libya,LBY,DB2013,2012,PMI,Protecting Minority Investors,16.67
Libya,LBY,DB2013,2012,PT,Paying Taxes,54.65
Libya,LBY,DB2013,2012,RI,Resolving Insolvency,0
Libya,LBY,DB2013,2012,RP,Registering Property,0
Libya,LBY,DB2013,2012,SB,Starting a Business,71.36
Libya,LBY,DB2013,2012,TAB,Trading Across Borders,59.99
Libya,LBY,DB2014,2013,DTF,DTF,35.05
Libya,LBY,DB2014,2013,DWC,Dealing with Construction Permits,0
Libya,LBY,DB2014,2013,EC,Enforcing Contracts,51.42
Libya,LBY,DB2014,2013,GC,Getting Credit,12.5
Libya,LBY,DB2014,2013,GE,Getting Electricity,79.17
Libya,LBY,DB2014,2013,PMI,Protecting Minority Investors,16.67
Libya,LBY,DB2014,2013,PT,Paying Taxes,54.68
Libya,LBY,DB2014,2013,RI,Resolving Insolvency,0
Libya,LBY,DB2014,2013,RP,Registering Property,0
Libya,LBY,DB2014,2013,SB,Starting a Business,74.55
Libya,LBY,DB2014,2013,TAB,Trading Across Borders,61.51
Libya,LBY,DB2015,2014,DTF,DTF,31.99
Libya,LBY,DB2015,2014,DWC,Dealing with Construction Permits,0
Libya,LBY,DB2015,2014,EC,Enforcing Contracts,50.27
Libya,LBY,DB2015,2014,GC,Getting Credit,0
Libya,LBY,DB2015,2014,GE,Getting Electricity,59.33
Libya,LBY,DB2015,2014,PMI,Protecting Minority Investors,16.67
Libya,LBY,DB2015,2014,PT,Paying Taxes,54.68
Libya,LBY,DB2015,2014,RI,Resolving Insolvency,0
Libya,LBY,DB2015,2014,RP,Registering Property,0
Libya,LBY,DB2015,2014,SB,Starting a Business,74.34
Libya,LBY,DB2015,2014,TAB,Trading Across Borders,64.66
Libya,LBY,DB2016,2015,DTF,DTF,31.77
Libya,LBY,DB2016,2015,DWC,Dealing with Construction Permits,0
Libya,LBY,DB2016,2015,EC,Enforcing Contracts,50.27
Libya,LBY,DB2016,2015,GC,Getting Credit,0
Libya,LBY,DB2016,2015,GE,Getting Electricity,58.88
Libya,LBY,DB2016,2015,PMI,Protecting Minority Investors,16.67
Libya,LBY,DB2016,2015,PT,Paying Taxes,54.68
Libya,LBY,DB2016,2015,RI,Resolving Insolvency,0
Libya,LBY,DB2016,2015,RP,Registering Property,0
Libya,LBY,DB2016,2015,SB,Starting a Business,72.58
Libya,LBY,DB2016,2015,TAB,Trading Across Borders,64.66
Lithuania,LTU,DB2004,2003,DTF,DTF,64.23
Lithuania,LTU,DB2004,2003,DWC,Dealing with Construction Permits,..
Lithuania,LTU,DB2004,2003,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2004,2003,GC,Getting Credit,..
Lithuania,LTU,DB2004,2003,GE,Getting Electricity,..
Lithuania,LTU,DB2004,2003,PMI,Protecting Minority Investors,..
Lithuania,LTU,DB2004,2003,PT,Paying Taxes,..
Lithuania,LTU,DB2004,2003,RI,Resolving Insolvency,36.87
Lithuania,LTU,DB2004,2003,RP,Registering Property,..
Lithuania,LTU,DB2004,2003,SB,Starting a Business,78.55
Lithuania,LTU,DB2004,2003,TAB,Trading Across Borders,..
Lithuania,LTU,DB2005,2004,DTF,DTF,65.68
Lithuania,LTU,DB2005,2004,DWC,Dealing with Construction Permits,..
Lithuania,LTU,DB2005,2004,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2005,2004,GC,Getting Credit,31.25
Lithuania,LTU,DB2005,2004,GE,Getting Electricity,..
Lithuania,LTU,DB2005,2004,PMI,Protecting Minority Investors,..
Lithuania,LTU,DB2005,2004,PT,Paying Taxes,..
Lithuania,LTU,DB2005,2004,RI,Resolving Insolvency,53.53
Lithuania,LTU,DB2005,2004,RP,Registering Property,87.45
Lithuania,LTU,DB2005,2004,SB,Starting a Business,78.91
Lithuania,LTU,DB2005,2004,TAB,Trading Across Borders,..
Lithuania,LTU,DB2006,2005,DTF,DTF,71.31
Lithuania,LTU,DB2006,2005,DWC,Dealing with Construction Permits,76.9
Lithuania,LTU,DB2006,2005,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2006,2005,GC,Getting Credit,56.25
Lithuania,LTU,DB2006,2005,GE,Getting Electricity,..
Lithuania,LTU,DB2006,2005,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2006,2005,PT,Paying Taxes,77.35
Lithuania,LTU,DB2006,2005,RI,Resolving Insolvency,53.61
Lithuania,LTU,DB2006,2005,RP,Registering Property,88.01
Lithuania,LTU,DB2006,2005,SB,Starting a Business,79.3
Lithuania,LTU,DB2006,2005,TAB,Trading Across Borders,83.11
Lithuania,LTU,DB2007,2006,DTF,DTF,72.2
Lithuania,LTU,DB2007,2006,DWC,Dealing with Construction Permits,77
Lithuania,LTU,DB2007,2006,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2007,2006,GC,Getting Credit,56.25
Lithuania,LTU,DB2007,2006,GE,Getting Electricity,..
Lithuania,LTU,DB2007,2006,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2007,2006,PT,Paying Taxes,79.21
Lithuania,LTU,DB2007,2006,RI,Resolving Insolvency,54.4
Lithuania,LTU,DB2007,2006,RP,Registering Property,90.62
Lithuania,LTU,DB2007,2006,SB,Starting a Business,81.37
Lithuania,LTU,DB2007,2006,TAB,Trading Across Borders,83.65
Lithuania,LTU,DB2008,2007,DTF,DTF,73.38
Lithuania,LTU,DB2008,2007,DWC,Dealing with Construction Permits,77.03
Lithuania,LTU,DB2008,2007,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2008,2007,GC,Getting Credit,68.75
Lithuania,LTU,DB2008,2007,GE,Getting Electricity,..
Lithuania,LTU,DB2008,2007,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2008,2007,PT,Paying Taxes,77.69
Lithuania,LTU,DB2008,2007,RI,Resolving Insolvency,52.98
Lithuania,LTU,DB2008,2007,RP,Registering Property,91.05
Lithuania,LTU,DB2008,2007,SB,Starting a Business,81.5
Lithuania,LTU,DB2008,2007,TAB,Trading Across Borders,84.15
Lithuania,LTU,DB2009,2008,DTF,DTF,73.55
Lithuania,LTU,DB2009,2008,DWC,Dealing with Construction Permits,77.24
Lithuania,LTU,DB2009,2008,EC,Enforcing Contracts,77.27
Lithuania,LTU,DB2009,2008,GC,Getting Credit,68.75
Lithuania,LTU,DB2009,2008,GE,Getting Electricity,..
Lithuania,LTU,DB2009,2008,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2009,2008,PT,Paying Taxes,77.99
Lithuania,LTU,DB2009,2008,RI,Resolving Insolvency,51.67
Lithuania,LTU,DB2009,2008,RP,Registering Property,92.29
Lithuania,LTU,DB2009,2008,SB,Starting a Business,82.19
Lithuania,LTU,DB2009,2008,TAB,Trading Across Borders,84.54
Lithuania,LTU,DB2010,2009,DTF,DTF,73.44
Lithuania,LTU,DB2010,2009,DWC,Dealing with Construction Permits,77.29
Lithuania,LTU,DB2010,2009,EC,Enforcing Contracts,74.81
Lithuania,LTU,DB2010,2009,GC,Getting Credit,68.75
Lithuania,LTU,DB2010,2009,GE,Getting Electricity,69.73
Lithuania,LTU,DB2010,2009,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2010,2009,PT,Paying Taxes,80.65
Lithuania,LTU,DB2010,2009,RI,Resolving Insolvency,53.14
Lithuania,LTU,DB2010,2009,RP,Registering Property,92.29
Lithuania,LTU,DB2010,2009,SB,Starting a Business,82.52
Lithuania,LTU,DB2010,2009,TAB,Trading Across Borders,85.17
Lithuania,LTU,DB2011,2010,DTF,DTF,73.47
Lithuania,LTU,DB2011,2010,DWC,Dealing with Construction Permits,77.23
Lithuania,LTU,DB2011,2010,EC,Enforcing Contracts,74.81
Lithuania,LTU,DB2011,2010,GC,Getting Credit,68.75
Lithuania,LTU,DB2011,2010,GE,Getting Electricity,69.78
Lithuania,LTU,DB2011,2010,PMI,Protecting Minority Investors,50
Lithuania,LTU,DB2011,2010,PT,Paying Taxes,79.99
Lithuania,LTU,DB2011,2010,RI,Resolving Insolvency,51.98
Lithuania,LTU,DB2011,2010,RP,Registering Property,92.29
Lithuania,LTU,DB2011,2010,SB,Starting a Business,84.64
Lithuania,LTU,DB2011,2010,TAB,Trading Across Borders,85.21
Lithuania,LTU,DB2012,2011,DTF,DTF,74.02
Lithuania,LTU,DB2012,2011,DWC,Dealing with Construction Permits,79.35
Lithuania,LTU,DB2012,2011,EC,Enforcing Contracts,74.81
Lithuania,LTU,DB2012,2011,GC,Getting Credit,68.75
Lithuania,LTU,DB2012,2011,GE,Getting Electricity,64.52
Lithuania,LTU,DB2012,2011,PMI,Protecting Minority Investors,56.67
Lithuania,LTU,DB2012,2011,PT,Paying Taxes,80.96
Lithuania,LTU,DB2012,2011,RI,Resolving Insolvency,52.09
Lithuania,LTU,DB2012,2011,RP,Registering Property,92.37
Lithuania,LTU,DB2012,2011,SB,Starting a Business,84.67
Lithuania,LTU,DB2012,2011,TAB,Trading Across Borders,85.98
Lithuania,LTU,DB2013,2012,DTF,DTF,74.23
Lithuania,LTU,DB2013,2012,DWC,Dealing with Construction Permits,80.79
Lithuania,LTU,DB2013,2012,EC,Enforcing Contracts,74.81
Lithuania,LTU,DB2013,2012,GC,Getting Credit,68.75
Lithuania,LTU,DB2013,2012,GE,Getting Electricity,64.55
Lithuania,LTU,DB2013,2012,PMI,Protecting Minority Investors,56.67
Lithuania,LTU,DB2013,2012,PT,Paying Taxes,81
Lithuania,LTU,DB2013,2012,RI,Resolving Insolvency,52.26
Lithuania,LTU,DB2013,2012,RP,Registering Property,92.38
Lithuania,LTU,DB2013,2012,SB,Starting a Business,84.32
Lithuania,LTU,DB2013,2012,TAB,Trading Across Borders,86.76
Lithuania,LTU,DB2014,2013,DTF,DTF,76.48
Lithuania,LTU,DB2014,2013,DWC,Dealing with Construction Permits,80.84
Lithuania,LTU,DB2014,2013,EC,Enforcing Contracts,74.81
Lithuania,LTU,DB2014,2013,GC,Getting Credit,81.25
Lithuania,LTU,DB2014,2013,GE,Getting Electricity,64.58
Lithuania,LTU,DB2014,2013,PMI,Protecting Minority Investors,56.67
Lithuania,LTU,DB2014,2013,PT,Paying Taxes,81.05
Lithuania,LTU,DB2014,2013,RI,Resolving Insolvency,52.1
Lithuania,LTU,DB2014,2013,RP,Registering Property,92.39
Lithuania,LTU,DB2014,2013,SB,Starting a Business,93.97
Lithuania,LTU,DB2014,2013,TAB,Trading Across Borders,87.12
Lithuania,LTU,DB2015,2014,DTF,DTF,78.19
Lithuania,LTU,DB2015,2014,DWC,Dealing with Construction Permits,80.42
Lithuania,LTU,DB2015,2014,EC,Enforcing Contracts,79.79
Lithuania,LTU,DB2015,2014,GC,Getting Credit,70
Lithuania,LTU,DB2015,2014,GE,Getting Electricity,74.64
Lithuania,LTU,DB2015,2014,PMI,Protecting Minority Investors,60
Lithuania,LTU,DB2015,2014,PT,Paying Taxes,81.52
Lithuania,LTU,DB2015,2014,RI,Resolving Insolvency,48.47
Lithuania,LTU,DB2015,2014,RP,Registering Property,93.04
Lithuania,LTU,DB2015,2014,SB,Starting a Business,96.28
Lithuania,LTU,DB2015,2014,TAB,Trading Across Borders,97.7
Lithuania,LTU,DB2016,2015,DTF,DTF,78.88
Lithuania,LTU,DB2016,2015,DWC,Dealing with Construction Permits,80.43
Lithuania,LTU,DB2016,2015,EC,Enforcing Contracts,79.79
Lithuania,LTU,DB2016,2015,GC,Getting Credit,70
Lithuania,LTU,DB2016,2015,GE,Getting Electricity,78.97
Lithuania,LTU,DB2016,2015,PMI,Protecting Minority Investors,61.67
Lithuania,LTU,DB2016,2015,PT,Paying Taxes,81.42
Lithuania,LTU,DB2016,2015,RI,Resolving Insolvency,48.06
Lithuania,LTU,DB2016,2015,RP,Registering Property,93.04
Lithuania,LTU,DB2016,2015,SB,Starting a Business,97.7
Lithuania,LTU,DB2016,2015,TAB,Trading Across Borders,97.7
Luxembourg,LUX,DB2007,2006,DTF,DTF,64.28
Luxembourg,LUX,DB2007,2006,DWC,Dealing with Construction Permits,69.76
Luxembourg,LUX,DB2007,2006,EC,Enforcing Contracts,86.04
Luxembourg,LUX,DB2007,2006,GC,Getting Credit,25
Luxembourg,LUX,DB2007,2006,GE,Getting Electricity,..
Luxembourg,LUX,DB2007,2006,PMI,Protecting Minority Investors,43.33
Luxembourg,LUX,DB2007,2006,PT,Paying Taxes,88.37
Luxembourg,LUX,DB2007,2006,RI,Resolving Insolvency,44.83
Luxembourg,LUX,DB2007,2006,RP,Registering Property,56.66
Luxembourg,LUX,DB2007,2006,SB,Starting a Business,82.58
Luxembourg,LUX,DB2007,2006,TAB,Trading Across Borders,81.94
Luxembourg,LUX,DB2008,2007,DTF,DTF,64.51
Luxembourg,LUX,DB2008,2007,DWC,Dealing with Construction Permits,69.8
Luxembourg,LUX,DB2008,2007,EC,Enforcing Contracts,86.04
Luxembourg,LUX,DB2008,2007,GC,Getting Credit,25
Luxembourg,LUX,DB2008,2007,GE,Getting Electricity,..
Luxembourg,LUX,DB2008,2007,PMI,Protecting Minority Investors,43.33
Luxembourg,LUX,DB2008,2007,PT,Paying Taxes,88.37
Luxembourg,LUX,DB2008,2007,RI,Resolving Insolvency,44.83
Luxembourg,LUX,DB2008,2007,RP,Registering Property,56.69
Luxembourg,LUX,DB2008,2007,SB,Starting a Business,83.85
Luxembourg,LUX,DB2008,2007,TAB,Trading Across Borders,82.64
Luxembourg,LUX,DB2009,2008,DTF,DTF,64.46
Luxembourg,LUX,DB2009,2008,DWC,Dealing with Construction Permits,69.79
Luxembourg,LUX,DB2009,2008,EC,Enforcing Contracts,86.04
Luxembourg,LUX,DB2009,2008,GC,Getting Credit,25
Luxembourg,LUX,DB2009,2008,GE,Getting Electricity,..
Luxembourg,LUX,DB2009,2008,PMI,Protecting Minority Investors,43.33
Luxembourg,LUX,DB2009,2008,PT,Paying Taxes,88.37
Luxembourg,LUX,DB2009,2008,RI,Resolving Insolvency,44.94
Luxembourg,LUX,DB2009,2008,RP,Registering Property,56.68
Luxembourg,LUX,DB2009,2008,SB,Starting a Business,84.35
Luxembourg,LUX,DB2009,2008,TAB,Trading Across Borders,81.66
